rank,title,brand,search_term,rating,no_of_reviews,year,month,day,hour,minute
602,"Seven Sundays Vanilla, Cherry, Pecan Muesli, 12 oz, (Pack of 6)",Other,cold cereal,5,0,2015,12,7,20,32
603,"Milk & Honey Granola, Original, 16 oz. (Pack of 6)",Other,cold cereal,5,1,2015,12,7,20,32
604,"Bakery On Main Gourmet Naturals Fiber Power Cinnamon Raisin Granola, 12 oz (Pack of 6)",Other,cold cereal,5,1,2015,12,7,20,32
605,"Erin Baker's Homestyle Peanut Butter Granola, 12 oz (Pack of 6)",Other,cold cereal,5,0,2015,12,7,20,32
606,"Big Sky Bread Company Honey Oat Granola, 12 oz (Pack of 6)",Other,cold cereal,5,0,2015,12,7,20,32
607,"Bakery on Main Gourmet Naturals Gluten Free Apple Raisin Walnut Granola, 12 oz, (Pack of 6)",Other,cold cereal,5,0,2015,12,7,20,32
608,"Bakery On Main Gourmet Naturals Cranberry Orange Cashew Granola, 12 oz (Pack of 6)",Other,cold cereal,5,2,2015,12,7,20,32
609,"Go Raw Chocolate Granola, 16 oz, (Pack of 6)",Other,cold cereal,5,0,2015,12,7,20,32
610,"Udi's Natural Artisan Granola, 13 oz (Pack of 6)",Other,cold cereal,5,0,2015,12,7,20,32
611,"Arrowhead Mills Organic Spelt Flakes, 12 oz (Pack of 12)",Other,cold cereal,5,0,2015,12,7,20,32
612,"Erin Baker's Power Crunch Peanut Butter n' Honey Ultra-Protein Granola, 12 oz,(Pack of 6)",Other,cold cereal,5,0,2015,12,7,20,32
613,"Udi's Natural Artisan Cranberry Granola, 13 oz (Pack of 6)",Other,cold cereal,5,0,2015,12,7,20,32
614,"Udi's Gluten Free Original Granola, 12 oz (Pack of 6)",Other,cold cereal,5,1,2015,12,7,20,32
615,"Udi's Vanilla & Almond Granola, 13 oz (Pack of 6)",Other,cold cereal,5,1,2015,12,7,20,32
616,"Go Raw 100% Organic Granola, 16 oz, (Pack of 6)",Other,cold cereal,5,0,2015,12,7,20,32
617,"Erin Baker's Homestyle Fruit & Nut Granola, 12 oz (Pack of 6)",Other,cold cereal,5,0,2015,12,7,20,32
618,"Erin Baker's Homestyle Oatmeal Raisin Granola, 12 oz (Pack of 6)",Other,cold cereal,5,0,2015,12,7,20,32
619,"Bear Naked Fruit and Nut Granola, 12 oz, (Pack of 6)",Other,cold cereal,5,0,2015,12,7,20,32
620,"Milk & Honey Reduced Fat Cinnamon Raisin Granola Mix, 16 oz, (Pack of 6)",Other,cold cereal,5,0,2015,12,7,20,32
621,"Udi's Gluten Free Cranberry Granola, 12 oz (Pack of 6)",Other,cold cereal,3.5,3,2015,12,7,20,32
622,"Erin Baker's Homestyle Double Chocolate Chunk Granola, 12 oz (Pack of 6)",Other,cold cereal,3.5,0,2015,12,7,20,32
623,"Bakery On Main Gourmet Naturals Rainforest Granola, 12 oz (Pack of 6)",Other,cold cereal,3.5,0,2015,12,7,20,32
624,"Udi's Naturel Granola, 12 oz (Pack of 6)",Other,cold cereal,3.5,0,2015,12,7,20,32
625,"Klik Milk Chocolate Coated Cornflakes, 2.64 oz, (Pack of 12)",Other,cold cereal,3.5,0,2015,12,7,20,32
626,Natures Path BG16328 Natures Path Crunch Van Sun Crl - 12x10. 6OZ,Other,cold cereal,3.5,0,2015,12,7,20,32
627,"Familia Swiss Muesli, 12 oz (Pack of 12)",Other,cold cereal,3.5,0,2015,12,7,20,32
628,"Familia Low Fat Muesli, 21 oz (Pack of 6)",Other,cold cereal,3.5,0,2015,12,7,20,32
629,"Go Raw Organic Apple Cinnamon Granola Premium with Hemp, 1 lb, (Pack of 6)",Other,cold cereal,3.5,0,2015,12,7,20,32
630,"Kashi 7 Whole Grain Pilaf, 6. 5 oz, - Pack of 12",Kashi,cold cereal,3.5,0,2015,12,7,20,32
631,"Tay's Gourmet Power Berry Crunch Power Granola, 12 oz",Other,cold cereal,3.5,0,2015,12,7,20,32
632,"Bob's Red Mill Old Country Style Muesli, 18 oz (Pack of 4)",Other,cold cereal,5,4,2015,12,7,20,32
633,Bear Naked Triple Berry Crunch 12 oz,Other,cold cereal,4.5,3,2015,12,7,20,32
634,"Kellogg's Rice Krispies Treats Original Crispy Marshmallow Squares, 0.78 oz, 18 count",Kellogg's,cold cereal,5,78,2015,12,7,20,32
635,"Hodgson Mill Apples and More Muesli, 16 oz, - Pack of 6",Other,cold cereal,5,0,2015,12,7,20,32
636,"Milk and Honey Granola, Blueberry Pecan, 16 oz. , - Pack of 6",Other,cold cereal,5,0,2015,12,7,20,32
637,"Fifty 50 100% Whole Grain Hearty Cut Oatmeal, 16 oz (Pack of 12)",Other,cold cereal,5,0,2015,12,7,20,32
638,"Great Value Maple & Brown Sugar Instant Oatmeal, 15.1 Oz",Other,cold cereal,4.5,35,2015,12,7,20,32
639,"Great Value Instant Oatmeal Fruit & Cream Variety Pack, 10 Ct/12.3 Oz",Other,cold cereal,4,21,2015,12,7,20,32
640,"Great Value Apples & Cinnamon Instant Oatmeal, 12.3 Oz",Other,cold cereal,4.5,5,2015,12,7,20,32
641,***Discontinued***TROYER FARMS CORN PU,Other,cold cereal,4.5,0,2015,12,7,20,32
642,"Goya Instant Oats, 12 oz",Other,cold cereal,4.5,0,2015,12,7,20,32
643,"Goya Instant Oats, 32 oz",Other,cold cereal,4.5,0,2015,12,7,20,32
644,Sunridge Farms BG18705 Sunridge Farms Blu Almd Granola - 1x25LB,Other,cold cereal,4.5,0,2015,12,7,20,32
645,Bobs Red Mill Oats Rolled Quick Cooking 16-Ounces -Pack of 4,Other,cold cereal,4.5,0,2015,12,7,20,32
646,"Life 3021529 Tinny Retro Tin Cooler, Cold Drinks",Other,cold cereal,4.5,0,2015,12,7,20,32
647,"Simplemente Delicioso Abila 6"" Bowls, Teal, Set of 4",Other,cold cereal,5,1,2015,12,7,20,32
648,"Bob's Red Mill All Natural Apple Strawberry Granola, 12 oz (Pack of 4)",Other,cold cereal,5,0,2015,12,7,20,32
649,"Splenda No Calorie Sweetener Packets, 200 Ct",Other,cold cereal,5,21,2015,12,7,20,32
650,"MuscleTech Essential Series Platinum 100% Whey Protein Isolate & Peptides Milk Chocolate Supreme Dietary Supplement Powder, 5.03 lbs",Other,cold cereal,5,77,2015,12,7,20,32
651,"Equal Sweetener Packets, 250ct",Other,cold cereal,4.5,24,2015,12,7,20,32
652,"10 Strawberry Street 40-Piece Round Dinnerware Set with Glass Tumblers, White",Other,cold cereal,3.5,7,2015,12,7,20,32
653,"Sweet 'n Low Sweetener, 250 Ct/8.75 oz",Other,cold cereal,4.5,29,2015,12,7,20,32
654,"Miller Genuine Draft Cold-Filtered Beer, 24 fl oz",Other,cold cereal,4.5,0,2015,12,7,20,32
655,"Augason Farms Emergency Food Regular Rolled Oats, 10 lb",Other,cold cereal,4.5,6,2015,12,7,20,32
656,"Silk PureAlmond Unsweetened Vanilla Almondmilk, 32 fl oz, (Pack of 6)",Other,cold cereal,3.5,2,2015,12,7,20,32
657,"Spring Valley Cold-Milled Organic Ground Flax Seeds, 16 oz",Other,cold cereal,3.5,0,2015,12,7,20,32
658,"Peanuts Holiday Collection: It's The Great Pumpkin, Charlie Brown / A Charlie Brown Thanksgiving / A Charlie Brown Christmas (Blu-ray)",Other,cold cereal,5,9,2015,12,7,20,32
659,"Wild Oats Marketplace Black Chia Seeds, 12 oz",Other,cold cereal,5,0,2015,12,7,20,32
660,"Peanuts Holiday Collection: It's The Great Pumpkin, Charlie Brown / A Charlie Brown Thanksgiving / A Charlie Brown Christmas (Deluxe Edition) (Blu-ray)",Other,cold cereal,5,2,2015,12,7,20,32
661,"So Delicious Unsweetened Coconut Milk, 32 oz (Pack of 12)",Other,cold cereal,4.5,7,2015,12,7,20,32
662,"Splenda No Calorie Sweetener Packets, 100 ct",Other,cold cereal,5,3,2015,12,7,20,32
663,"Bob's Red Mill Whole Ground Flaxseed Meal, 16 oz",Other,cold cereal,4.5,7,2015,12,7,20,32
664,"Splenda No Calorie Sweetener Packets, 50 Ct",Other,cold cereal,5,12,2015,12,7,20,32
665,"Bob's Red Mill Whole Ground Flaxseed Meal, 16 oz (Pack of 4)",Other,cold cereal,5,11,2015,12,7,20,32
666,"Del Monte Whole Kernel Golden Sweet Corn, 8.75 oz",Other,cold cereal,5,0,2015,12,7,20,32
667,"Del Monte Stewed Italian Recipe w/Basil Garlic & Oregano Tomatoes, 14.5 oz",Other,cold cereal,4,1,2015,12,7,20,32
668,"WESTSOY Organic Unsweetened Soymilk, 32 fl oz, (Pack of 12)",Other,cold cereal,5,1,2015,12,7,20,32
669,"Contadina Roma Style Tomato Sauce, 8 oz",Other,cold cereal,4.5,3,2015,12,7,20,32
670,Sugar Free 100% Whey Protein Vanilla Biochem 13.7 oz Powder,Other,cold cereal,5,1,2015,12,7,20,32
671,Low Carb Protein Vanilla (26 Servings) MRM (Metabolic Response Modifiers) 1.8 lb,Other,cold cereal,5,0,2015,12,7,20,32
672,"Contadina Crushed Roma Style Tomatoes, 28 oz",Other,cold cereal,5,0,2015,12,7,20,32
673,"Contadina Roma Style w/Roasted Garlic Tomato Paste, 6 oz",Other,cold cereal,5,0,2015,12,7,20,32
674,A Charlie Brown Thanksgiving (40th Anniversary) (Full Frame),Other,cold cereal,5,3,2015,12,7,20,32
675,Sugar Free 100% Whey Protein Chocolate Biochem 15.2 oz Powder,Other,cold cereal,5,0,2015,12,7,20,32
676,Kelloggs Pop Tarts,Other,cold cereal,5,0,2015,12,7,20,32
677,Unlucky Charms,Other,cold cereal,5,0,2015,12,7,20,32
678,JL Childress 6-Bottle Cooler,Other,cold cereal,4,5,2015,12,7,20,32
679,Champions of Breakfast,Other,cold cereal,4,0,2015,12,7,20,32
680,"MuscleTech Essential Series Platinum 100% Whey Protein Isolate & Peptides Strawberries and Cream Dietary Supplement Powder, 5 lbs",Other,cold cereal,5,71,2015,12,7,20,32
681,Kelloggs Pop Tarts,Other,cold cereal,5,0,2015,12,7,20,32
682,Omega 3 Chia Energy Bar Chocolate Box Greens+ (Orange Peel Enterprises) 12 Bars,Other,cold cereal,5,0,2015,12,7,20,32
683,Myoplex Lite Nutrition Shake Vanilla - 20pk EAS 20 Packet,Other,cold cereal,5,0,2015,12,7,20,32
684,"Corelle Impressions 18 oz Soup Bowl, Sandstone, Set of 6",Other,cold cereal,5,0,2015,12,7,20,32
685,Myoplex Lite Nutrition Shake Strawberry -20pk EAS 20 Packet,Other,cold cereal,5,0,2015,12,7,20,32
686,Myoplex Chocolate Cream EAS 20 Packet,Other,cold cereal,5,0,2015,12,7,20,32
687,"Silk Chocolate Soymilk, 6-8 fl oz",Other,cold cereal,5,1,2015,12,7,20,32
688,Fit and Fresh Breakfast Chiller,Other,cold cereal,5,0,2015,12,7,20,32
689,"Bob's Red Mill Organic Flaxseed Meal, 16 oz (Pack of 4)",Other,cold cereal,5,1,2015,12,7,20,32
690,Simply Liquid Stevia Natural Stevia International 1 oz Liquid,Other,cold cereal,5,0,2015,12,7,20,32
691,Myoplex Nutrition Shake Strawberry EAS 20 Packet,Other,cold cereal,5,0,2015,12,7,20,32
692,"Lundberg Family Farms Sweet Dreams Brown Rice Syrup, 21 oz (Pack of 12)",Other,cold cereal,5,1,2015,12,7,20,32
693,Savannah Bagasse Disposable 16oz Bowls SVAL010,Other,cold cereal,5,0,2015,12,7,20,32
694,"96% Lean/ 4% Fat, Extra Lean Ground Beef Tray, 1 lb",Other,cold cereal,4.5,11,2015,12,7,20,32
695,Organic 100% Whey Protein Vanilla Biochem 12.5 oz (300 g) Powder,Other,cold cereal,4.5,0,2015,12,7,20,32
696,Vegan Smart All-In-One Nutritional Shake Chai Naturade Products 22.75 oz Powder,Other,cold cereal,4.5,0,2015,12,7,20,32
697,"Hodgson Mill Organic Golden Milled Flax Seed, 12 oz (Pack of 6)",Other,cold cereal,5,1,2015,12,7,20,32
698,"Great Value No Calorie Stevia, 9.8 oz",Other,cold cereal,5,3,2015,12,7,20,32
699,100% Whey Protein Chocolate Biochem 30.9 oz Powder,Other,cold cereal,5,0,2015,12,7,20,32
700,Organic 100% Whey Protein Natural Biochem 10.5 oz (300 g) Powder,Other,cold cereal,5,0,2015,12,7,20,32
701,Vegan Pea Protein Chocolate Naturade Products 16.5 oz Powder,Other,cold cereal,5,0,2015,12,7,20,32
702,Pumpkin Seed Protein Sprout Living 16 oz Powder,Other,cold cereal,5,0,2015,12,7,20,32
703,"Madhava Raw Agave Nectar, 46 oz (Pack of 6)",Other,cold cereal,5,1,2015,12,7,20,32
704,Spiru-Tein High Protein Energy Meal - Red Velvet Nature's Plus 1.26 lbs Powder,Other,cold cereal,5,0,2015,12,7,20,32
705,"Peanuts Holiday Ultimate Collection: It's The Great Pumpkin, Charlie Brown / A Charlie Brown Thanksgiving / A Charlie Brown Christmas (Blu-ray)",Other,cold cereal,5,2,2015,12,7,20,32
706,A Charlie Brown Thanksgiving (Blu-ray) (Widescreen),Other,cold cereal,5,1,2015,12,7,20,32
707,"Rachael Ray's Big Orange Book: The Ultimate Collection of All-New 30-Minute Meals, Vegetarian Meals, Meals for One, Kosher Meals, Holiday Menus, and Much More!",Other,cold cereal,4.5,18,2015,12,7,20,32
708,Spiru-Tein (Spirutein) Shake - Chocolate Nature's Plus 1.05 lbs Powder,Other,cold cereal,4.5,0,2015,12,7,20,32
709,"Raw Fusion Peanut Chocolate Fudge,30 Servings S.A.N. 32.9 oz Powder",Other,cold cereal,4.5,0,2015,12,7,20,32
710,Hemp Protein & Fiber Powder 16 oz Nature's Way 16 oz Powder,Other,cold cereal,4.5,0,2015,12,7,20,32
711,"Bob's Red Mill Golden Flaxseed Meal, 16 oz (Pack of 4)",Other,cold cereal,5,1,2015,12,7,20,32
712,Epic Protein Chocolate Maca Sprout Living 16 oz Powder,Other,cold cereal,5,0,2015,12,7,20,32
713,Epic Protein Green Kingdom Sprout Living 16 oz Powder,Other,cold cereal,5,0,2015,12,7,20,32
714,Spiru-Tein (Spirutein) PureTrition High Protein Energy Meal -French Vanilla Pac,Other,cold cereal,5,0,2015,12,7,20,32
715,"Ensure Plus Nutrition Shakes, Strawberry And Cream, Institutional Use - 8 Oz Can, 24 Cans/Case",Other,cold cereal,5,0,2015,12,7,20,32
716,Sproutein Superfood Protein Sprout Living 16 oz Powder,Other,cold cereal,5,0,2015,12,7,20,32
717,Spiru-Tein Hot Cocoa with Marshmallows Nature's Plus 12.3 oz Powder,Other,cold cereal,5,0,2015,12,7,20,32
718,Epic Protein Vanilla Lucuma Sprout Living 16 oz Powder,Other,cold cereal,5,0,2015,12,7,20,32
719,Spiru-tein Puretrition Mixed Berry Nature's Plus 1.2 lbs (525g) Powder,Other,cold cereal,5,0,2015,12,7,20,32
720,Simply Stevia Mixed Berry Liquid Stevia International 1 oz Liquid,Other,cold cereal,5,0,2015,12,7,20,32
721,Epic Protein Original Sprout Living 16 oz Powder,Other,cold cereal,5,0,2015,12,7,20,32
722,Spectro Smoothie Pea Protein Solaray 22 oz Powder,Other,cold cereal,5,0,2015,12,7,20,32
723,Spiru-tein Puretrition Mixed Berry Nature's Plus 8 packets Box,Other,cold cereal,5,0,2015,12,7,20,32
724,"Rice Dream Original Enriched Lactose Free Rice Drink, 64 fl oz",Other,cold cereal,5,0,2015,12,7,20,32
725,Macro Life Naturals Miracle Reds Raw Anti-Oxidant Super Food Bars,Other,cold cereal,5,0,2015,12,7,20,32
726,White Melamine 4-piece Dinnerware Set,Other,cold cereal,5,0,2015,12,7,20,32
727,"90% Lean/ 10% Fat, Ground Beef Sirloin Tray, 1 lb",Other,cold cereal,4,10,2015,12,7,20,32
728,"85% Lean/ 15% Fat, Ground Beef Roll, 1 lb",Other,cold cereal,4.5,2,2015,12,7,20,32
729,"85% Lean/ 15% Fat, Ground Beef Round Tray, 1 lb",Other,cold cereal,5,5,2015,12,7,20,32
730,Hemp Protein Powder Manitoba Harvest 16 oz Powder,Other,cold cereal,5,0,2015,12,7,20,32
731,White Melamine 4-piece Square Dinnerware Set,Other,cold cereal,5,0,2015,12,7,20,32
732,"90% Lean/ 10% Fat, Ground Beef Sirloin Tray, 1 lb",Other,cold cereal,4.5,7,2015,12,7,20,32
733,"85% Lean/ 15% Fat, Ground Beef Round Tray, 1 lb",Other,cold cereal,3,4,2015,12,7,20,32
734,Hemp Protein Powder Dark Chocolate Manitoba Harvest 16 oz Powder,Other,cold cereal,3,0,2015,12,7,20,32
735,"93% Lean/ 7% Fat, Lean Ground Beef Patties, 1 lb",Other,cold cereal,5,4,2015,12,7,20,32
736,"85% Lean/ 15% Fat, Ground Beef Round Tray, 1 lb",Other,cold cereal,4.5,3,2015,12,7,20,32
737,Hemp Protein Powder Fiber Manitoba Harvest 16 oz Powder,Other,cold cereal,4.5,0,2015,12,7,20,32
738,"96% Lean/ 4% Fat, Extra Lean Ground Beef Tray, 1 lb",Other,cold cereal,4,5,2015,12,7,20,32
739,"90% Lean/ 10% Fat, Ground Beef Sirloin Tray, 2 lbs",Other,cold cereal,4,0,2015,12,7,20,32
740,"***Discontinued by Kehe 11_4***Wholesome Sweeteners Zero Packets Sweetener, 35 count, 6.2 oz, (Pack of 6)",Other,cold cereal,4,0,2015,12,7,20,32
741,"85% Lean/ 15% Fat, Ground Beef Round Tray, 2 lbs",Other,cold cereal,4,0,2015,12,7,20,32
742,"73% Lean/ 27% Fat, Ground Beef Patties, 2 lbs",Other,cold cereal,1,1,2015,12,7,20,32
743,"90% Lean/ 10% Fat, Ground Beef Sirloin Tray, 2 lbs",Other,cold cereal,1,0,2015,12,7,20,32
744,White Melamine 5-piece Dinnerware Set,Other,cold cereal,1,0,2015,12,7,20,32
745,Lucky Charms Adult Halloween Costume,Other,cold cereal,1,0,2015,12,7,20,32
746,"96% Lean/ 4% Fat, Extra Lean Ground Beef Tray, 2 lbs",Other,cold cereal,1,0,2015,12,7,20,32
747,Hemp Protein Vanilla Manitoba Harvest 16 oz Powder,Other,cold cereal,1,0,2015,12,7,20,32
748,"Salad Pizazz! Strawberry Cranberry Honey Nut Salad Toppings, 3.75 oz",Other,cold cereal,5,1,2015,12,7,20,32
749,"Salad Pizazz! PomeCranate Honey Walnut Fusion Salad Toppings, 4 oz",Other,cold cereal,5,0,2015,12,7,20,32
750,"Seasoned Beef, Bacon, and Cheddar Cheese Patties, 1.33 lbs",Other,cold cereal,5,0,2015,12,7,20,32
751,"93% Lean/ 7% Fat, Lean Ground Beef Patties, 1 lb",Other,cold cereal,5,0,2015,12,7,20,32
752,500 Breakfast & Brunch Dishes: The Only Compendium of Breakfast and Brunch Dishes You'll Ever Need,Other,cold cereal,5,0,2015,12,7,20,32
753,"85% Lean/ 15% Fat, Ground Beef Round Tray, 2 lbs",Other,cold cereal,5,0,2015,12,7,20,32
754,"Seasoned Beef, Bacon, and Cheddar Cheese Patties, 1.33 lbs",Other,cold cereal,5,0,2015,12,7,20,32
755,100% Whey Gold Standard Natural - Strawberry Optimum Nutrition 4.8 lbs Powder,Other,cold cereal,5,0,2015,12,7,20,32
756,Harris Communications DVD002 Signing Time - Everyday Signs DVD 3,Other,cold cereal,5,0,2015,12,7,20,32
757,Nature's Bounty Flax Seeds Organic 15 oz,Other,cold cereal,5,0,2015,12,7,20,32
758,"Emergency Essentials Freeze-Dried Sweet Tart Cherries, 20 oz",Other,cold cereal,5,0,2015,12,7,20,32
759,Fit & Fresh 230ff Breakfast Chiller Features A Built In Spoon,Other,cold cereal,5,0,2015,12,7,20,32
760,National Geographic Premium Emergency Food Storage Instant Granola with Blueberries and Milk Pouch,Other,cold cereal,5,0,2015,12,7,20,32
761,Harris Communications N415 American Sign Language Magnets - Basic Signs,Other,cold cereal,5,0,2015,12,7,20,32
762,Harris Communications N256 Signing Placemat - Basic Signs,Other,cold cereal,5,0,2015,12,7,20,32
763,Nature's Bounty Flax Seeds Organic 15 oz (Pack of 3),Other,cold cereal,5,0,2015,12,7,20,32
764,Nature's Bounty Flax Seeds Organic 15 oz (Pack of 2),Other,cold cereal,5,0,2015,12,7,20,32
765,Champion Performance Pure Whey Plus Chocolate Brownie Champion Nutrition 4.8 lbs,Other,cold cereal,5,0,2015,12,7,20,32
766,Health From The Sun FiProFlax,Other,cold cereal,5,0,2015,12,7,20,32
767,"Salad Pizazz! Mango Honey Macadamia Delite Salad Topping, 3.5 oz",Other,cold cereal,5,0,2015,12,7,20,32
